ACCESS,ACR,AGEP,BATH,BDSP,BLD,COW,ELEP,FESRP,FKITP,FPARC,FSCHP,FTAXP,GASP,HHL,HHT,HINCP,LANX,MAR,MV,NRC,R18,R65,RAC1P,RMSP,RWAT,SCH,SCHL,SEX,VALP,VALP_B1
1.0,1.0,58,1.0,3.0,2.0,2,80.0,0,0.0,4,0,0.0,80.0,1.0,1.0,103000.0,2,1,2.0,0.0,0.0,0.0,1,6.0,1.0,1,21,1,245000.0,1.0
1.0,1.0,57,1.0,3.0,2.0,3,80.0,0,0.0,4,0,0.0,80.0,1.0,1.0,103000.0,2,1,2.0,0.0,0.0,0.0,1,6.0,1.0,1,19,2,245000.0,1.0
1.0,2.0,46,1.0,5.0,2.0,1,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,2,1,4.0,2.0,1.0,0.0,3,9.0,1.0,1,16,1,225000.0,1.0
1.0,2.0,40,1.0,5.0,2.0,1,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,2,1,4.0,2.0,1.0,0.0,1,9.0,1.0,1,19,2,225000.0,1.0
1.0,2.0,21,1.0,5.0,2.0,1,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,2,5,4.0,2.0,1.0,0.0,3,9.0,1.0,2,19,2,225000.0,1.0
1.0,2.0,20,1.0,5.0,2.0,1,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,2,5,4.0,2.0,1.0,0.0,3,9.0,1.0,1,17,2,225000.0,1.0
1.0,2.0,5,1.0,5.0,2.0,0,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,2,5,4.0,2.0,1.0,0.0,3,9.0,1.0,2,2,1,225000.0,1.0
1.0,2.0,1,1.0,5.0,2.0,0,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,0,5,4.0,2.0,1.0,0.0,3,9.0,1.0,0,0,2,225000.0,1.0
1.0,2.0,20,1.0,5.0,2.0,4,310.0,0,0.0,3,0,0.0,3.0,1.0,1.0,170500.0,2,5,4.0,2.0,1.0,0.0,1,9.0,1.0,1,16,1,225000.0,1.0
3.0,1.0,69,1.0,3.0,2.0,0,50.0,0,0.0,0,0,0.0,50.0,1.0,6.0,37220.0,2,3,5.0,0.0,0.0,1.0,1,6.0,1.0,1,21,2,150000.0,1.0
1.0,1.0,76,1.0,3.0,2.0,0,60.0,0,0.0,0,0,0.0,80.0,1.0,4.0,23000.0,2,3,5.0,0.0,0.0,1.0,1,6.0,1.0,1,23,1,75000.0,0.0
1.0,3.0,74,1.0,2.0,2.0,0,100.0,0,0.0,4,0,0.0,100.0,1.0,1.0,55230.0,2,1,5.0,0.0,0.0,2.0,1,4.0,1.0,1,11,1,350000.0,1.0
1.0,3.0,68,1.0,2.0,2.0,0,100.0,0,0.0,4,0,0.0,100.0,1.0,1.0,55230.0,2,1,5.0,0.0,0.0,2.0,1,4.0,1.0,1,13,2,350000.0,1.0
1.0,1.0,50,1.0,3.0,2.0,1,70.0,0,0.0,2,0,0.0,30.0,1.0,1.0,59140.0,2,1,5.0,1.0,1.0,0.0,1,5.0,1.0,1,21,1,130000.0,0.0
1.0,1.0,48,1.0,3.0,2.0,1,70.0,0,0.0,2,0,0.0,30.0,1.0,1.0,59140.0,2,1,5.0,1.0,1.0,0.0,1,5.0,1.0,1,20,2,130000.0,0.0
1.0,1.0,11,1.0,3.0,2.0,0,70.0,0,0.0,2,0,0.0,30.0,1.0,1.0,59140.0,2,5,5.0,1.0,1.0,0.0,1,5.0,1.0,3,7,2,130000.0,0.0
1.0,1.0,66,1.0,3.0,2.0,1,90.0,0,0.0,4,0,0.0,120.0,2.0,1.0,21600.0,1,1,5.0,0.0,0.0,2.0,8,6.0,1.0,1,21,1,70000.0,0.0
1.0,1.0,68,1.0,3.0,2.0,0,90.0,0,0.0,4,0,0.0,120.0,2.0,1.0,21600.0,1,1,5.0,0.0,0.0,2.0,8,6.0,1.0,1,16,2,70000.0,0.0
1.0,3.0,31,1.0,3.0,2.0,4,220.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,1,4.0,2.0,1.0,0.0,9,6.0,1.0,1,21,1,145000.0,1.0
1.0,3.0,31,1.0,3.0,2.0,4,220.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,1,4.0,2.0,1.0,0.0,1,6.0,1.0,1,21,2,145000.0,1.0
1.0,3.0,5,1.0,3.0,2.0,0,220.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,5,4.0,2.0,1.0,0.0,9,6.0,1.0,2,1,2,145000.0,1.0
1.0,3.0,0,1.0,3.0,2.0,0,220.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,0,5,4.0,2.0,1.0,0.0,9,6.0,1.0,0,0,1,145000.0,1.0
1.0,1.0,73,1.0,2.0,2.0,0,70.0,0,0.0,0,0,0.0,70.0,1.0,4.0,30400.0,2,1,4.0,0.0,0.0,1.0,9,4.0,1.0,1,18,1,60000.0,0.0
1.0,1.0,60,1.0,3.0,2.0,5,70.0,0,0.0,2,0,0.0,90.0,4.0,1.0,118700.0,1,1,5.0,1.0,1.0,0.0,6,6.0,1.0,1,16,1,140000.0,1.0
1.0,1.0,51,1.0,3.0,2.0,1,70.0,0,0.0,2,0,0.0,90.0,4.0,1.0,118700.0,1,1,5.0,1.0,1.0,0.0,6,6.0,1.0,1,16,2,140000.0,1.0
1.0,1.0,19,1.0,3.0,2.0,1,70.0,0,0.0,2,0,0.0,90.0,4.0,1.0,118700.0,2,5,5.0,1.0,1.0,0.0,6,6.0,1.0,2,19,1,140000.0,1.0
1.0,1.0,16,1.0,3.0,2.0,0,70.0,0,0.0,2,0,0.0,90.0,4.0,1.0,118700.0,2,5,5.0,1.0,1.0,0.0,6,6.0,1.0,2,12,2,140000.0,1.0
1.0,1.0,77,1.0,3.0,2.0,0,90.0,0,0.0,4,0,0.0,90.0,3.0,1.0,90120.0,1,1,7.0,0.0,0.0,2.0,1,4.0,1.0,1,21,1,95000.0,0.0
1.0,1.0,76,1.0,3.0,2.0,0,90.0,0,0.0,4,0,0.0,90.0,3.0,1.0,90120.0,2,1,7.0,0.0,0.0,2.0,1,4.0,1.0,1,21,2,95000.0,0.0
3.0,2.0,83,1.0,3.0,2.0,0,180.0,0,0.0,4,0,0.0,3.0,1.0,3.0,40200.0,2,2,3.0,0.0,0.0,1.0,3,5.0,1.0,1,16,2,40000.0,0.0
3.0,2.0,61,1.0,3.0,2.0,1,180.0,0,0.0,4,0,0.0,3.0,1.0,3.0,40200.0,2,3,3.0,0.0,0.0,1.0,3,5.0,1.0,1,19,1,40000.0,0.0
3.0,2.0,26,1.0,3.0,2.0,0,180.0,0,0.0,4,0,0.0,3.0,1.0,3.0,40200.0,2,3,3.0,0.0,0.0,1.0,3,5.0,1.0,1,14,1,40000.0,0.0
1.0,2.0,63,1.0,2.0,2.0,1,150.0,0,0.0,4,0,0.0,50.0,1.0,1.0,33400.0,2,1,3.0,0.0,0.0,0.0,1,6.0,1.0,1,16,1,36000.0,0.0
1.0,2.0,54,1.0,2.0,2.0,1,150.0,0,0.0,4,0,0.0,50.0,1.0,1.0,33400.0,2,1,3.0,0.0,0.0,0.0,1,6.0,1.0,1,16,2,36000.0,0.0
1.0,2.0,56,1.0,3.0,2.0,1,160.0,0,0.0,4,0,0.0,10.0,1.0,1.0,98200.0,2,1,6.0,0.0,0.0,1.0,1,6.0,1.0,1,19,1,280000.0,1.0
1.0,2.0,68,1.0,3.0,2.0,0,160.0,0,0.0,4,0,0.0,10.0,1.0,1.0,98200.0,2,1,6.0,0.0,0.0,1.0,1,6.0,1.0,1,16,2,280000.0,1.0
1.0,1.0,78,1.0,2.0,2.0,0,160.0,1,0.0,4,0,0.0,60.0,1.0,1.0,50470.0,2,1,7.0,0.0,0.0,2.0,1,6.0,1.0,1,16,1,60000.0,0.0
1.0,1.0,76,1.0,2.0,2.0,1,160.0,1,0.0,4,0,0.0,60.0,1.0,1.0,50470.0,2,1,7.0,0.0,0.0,2.0,1,6.0,1.0,1,16,2,60000.0,0.0
1.0,1.0,55,1.0,2.0,2.0,0,160.0,1,0.0,4,1,0.0,60.0,1.0,1.0,50470.0,2,3,7.0,0.0,0.0,2.0,1,6.0,1.0,1,15,1,60000.0,0.0
1.0,1.0,26,1.0,3.0,2.0,4,120.0,0,0.0,4,0,1.0,60.0,1.0,1.0,83100.0,2,1,3.0,0.0,0.0,0.0,1,5.0,1.0,1,19,2,90000.0,0.0
1.0,1.0,29,1.0,3.0,2.0,4,120.0,0,0.0,4,0,1.0,60.0,1.0,1.0,83100.0,2,1,3.0,0.0,0.0,0.0,1,5.0,1.0,1,16,1,90000.0,0.0
1.0,1.0,33,1.0,3.0,2.0,1,110.0,0,0.0,2,0,0.0,40.0,1.0,1.0,74210.0,2,1,5.0,2.0,1.0,0.0,1,5.0,1.0,1,16,2,78000.0,0.0
1.0,1.0,35,1.0,3.0,2.0,1,110.0,0,0.0,2,0,0.0,40.0,1.0,1.0,74210.0,2,1,5.0,2.0,1.0,0.0,1,5.0,1.0,1,11,1,78000.0,0.0
1.0,1.0,15,1.0,3.0,2.0,0,110.0,0,0.0,2,0,0.0,40.0,1.0,1.0,74210.0,2,5,5.0,2.0,1.0,0.0,1,5.0,1.0,2,12,2,78000.0,0.0
1.0,1.0,13,1.0,3.0,2.0,0,110.0,0,0.0,2,0,0.0,40.0,1.0,1.0,74210.0,2,5,5.0,2.0,1.0,0.0,1,5.0,1.0,2,9,1,78000.0,0.0
1.0,1.0,27,1.0,3.0,2.0,1,110.0,0,0.0,2,0,0.0,40.0,1.0,1.0,74210.0,2,1,5.0,2.0,1.0,0.0,1,5.0,1.0,1,17,1,78000.0,0.0
1.0,1.0,46,1.0,2.0,3.0,1,100.0,0,0.0,0,0,1.0,80.0,1.0,4.0,70000.0,2,3,3.0,0.0,0.0,0.0,3,4.0,1.0,1,21,1,37500.0,0.0
1.0,2.0,64,1.0,3.0,2.0,2,130.0,0,0.0,4,0,0.0,3.0,1.0,1.0,88190.0,2,1,6.0,0.0,0.0,1.0,1,6.0,1.0,1,22,2,132000.0,0.0
1.0,2.0,73,1.0,3.0,2.0,0,130.0,0,0.0,4,0,0.0,3.0,1.0,1.0,88190.0,2,1,6.0,0.0,0.0,1.0,1,6.0,1.0,1,16,1,132000.0,0.0
1.0,1.0,69,1.0,2.0,3.0,0,170.0,0,0.0,4,0,0.0,40.0,1.0,1.0,57200.0,2,1,7.0,0.0,0.0,2.0,9,6.0,1.0,1,17,2,167000.0,1.0
1.0,1.0,71,1.0,2.0,3.0,0,170.0,0,0.0,4,0,0.0,40.0,1.0,1.0,57200.0,2,1,7.0,0.0,0.0,2.0,9,6.0,1.0,1,19,1,167000.0,1.0
1.0,1.0,63,1.0,2.0,3.0,2,170.0,0,0.0,4,0,0.0,40.0,1.0,1.0,57200.0,2,5,7.0,0.0,0.0,2.0,9,6.0,1.0,1,16,1,167000.0,1.0
1.0,1.0,65,1.0,3.0,2.0,1,120.0,0,0.0,0,0,1.0,50.0,1.0,7.0,33400.0,2,3,6.0,0.0,0.0,2.0,2,6.0,1.0,1,16,2,69000.0,0.0
1.0,1.0,68,1.0,3.0,2.0,0,120.0,0,0.0,0,0,1.0,50.0,1.0,7.0,33400.0,2,5,6.0,0.0,0.0,2.0,2,6.0,1.0,1,16,1,69000.0,0.0
3.0,1.0,63,1.0,2.0,2.0,0,40.0,0,0.0,0,0,0.0,3.0,1.0,4.0,17000.0,2,4,4.0,0.0,0.0,0.0,1,5.0,1.0,1,11,1,60000.0,0.0
1.0,1.0,63,1.0,4.0,2.0,5,150.0,0,0.0,4,0,0.0,100.0,4.0,1.0,100000.0,1,1,6.0,0.0,0.0,0.0,6,10.0,1.0,1,21,1,130000.0,0.0
1.0,1.0,60,1.0,4.0,2.0,0,150.0,0,0.0,4,0,0.0,100.0,4.0,1.0,100000.0,1,1,6.0,0.0,0.0,0.0,6,10.0,1.0,1,16,2,130000.0,0.0
1.0,2.0,60,1.0,3.0,2.0,6,200.0,0,0.0,4,0,0.0,3.0,1.0,1.0,75000.0,2,1,5.0,0.0,0.0,0.0,1,4.0,1.0,1,20,2,200000.0,1.0
1.0,2.0,55,1.0,3.0,2.0,1,200.0,0,0.0,4,0,0.0,3.0,1.0,1.0,75000.0,2,1,5.0,0.0,0.0,0.0,1,4.0,1.0,1,16,1,200000.0,1.0
1.0,1.0,36,1.0,4.0,2.0,4,200.0,0,0.0,3,0,0.0,3.0,1.0,1.0,122000.0,2,1,4.0,2.0,1.0,0.0,1,7.0,1.0,1,21,2,200000.0,1.0
1.0,1.0,34,1.0,4.0,2.0,1,200.0,0,0.0,3,0,0.0,3.0,1.0,1.0,122000.0,2,1,4.0,2.0,1.0,0.0,3,7.0,1.0,1,21,1,200000.0,1.0
1.0,1.0,7,1.0,4.0,2.0,0,200.0,0,0.0,3,0,0.0,3.0,1.0,1.0,122000.0,2,5,4.0,2.0,1.0,0.0,3,7.0,1.0,2,3,1,200000.0,1.0
1.0,1.0,3,1.0,4.0,2.0,0,200.0,0,0.0,3,0,0.0,3.0,1.0,1.0,122000.0,0,5,4.0,2.0,1.0,0.0,3,7.0,1.0,2,1,2,200000.0,1.0
1.0,1.0,37,1.0,2.0,2.0,7,150.0,0,0.0,2,0,0.0,50.0,1.0,2.0,42000.0,2,2,1.0,2.0,1.0,0.0,1,3.0,1.0,1,16,1,45000.0,0.0
1.0,1.0,13,1.0,2.0,2.0,0,150.0,0,0.0,2,0,0.0,50.0,1.0,2.0,42000.0,2,5,1.0,2.0,1.0,0.0,1,3.0,1.0,2,9,2,45000.0,0.0
1.0,1.0,11,1.0,2.0,2.0,0,150.0,0,0.0,2,0,0.0,50.0,1.0,2.0,42000.0,2,5,1.0,2.0,1.0,0.0,1,3.0,1.0,2,6,1,45000.0,0.0
1.0,1.0,69,1.0,3.0,2.0,1,230.0,0,0.0,4,0,0.0,170.0,1.0,1.0,90900.0,2,1,5.0,0.0,0.0,2.0,1,10.0,1.0,1,16,1,225000.0,1.0
1.0,1.0,67,1.0,3.0,2.0,6,230.0,0,0.0,4,0,0.0,170.0,1.0,1.0,90900.0,2,1,5.0,0.0,0.0,2.0,1,10.0,1.0,1,16,2,225000.0,1.0
3.0,2.0,93,1.0,3.0,2.0,0,170.0,0,0.0,0,0,1.0,60.0,1.0,6.0,30300.0,2,2,7.0,0.0,0.0,1.0,1,8.0,1.0,1,16,2,100000.0,0.0
1.0,2.0,59,1.0,1.0,2.0,6,400.0,0,0.0,0,0,0.0,3.0,1.0,4.0,7000.0,2,5,4.0,0.0,0.0,0.0,1,3.0,1.0,1,16,1,200000.0,1.0
1.0,2.0,52,1.0,3.0,2.0,2,90.0,0,0.0,0,0,0.0,3.0,1.0,6.0,0.0,2,2,5.0,0.0,0.0,0.0,1,6.0,1.0,1,16,2,350000.0,1.0
1.0,3.0,28,1.0,4.0,2.0,5,260.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,1,1.0,3.0,1.0,0.0,1,6.0,1.0,1,16,1,400000.0,1.0
1.0,3.0,27,1.0,4.0,2.0,4,260.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,1,1.0,3.0,1.0,0.0,3,6.0,1.0,1,17,2,400000.0,1.0
1.0,3.0,9,1.0,4.0,2.0,0,260.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,5,1.0,3.0,1.0,0.0,3,6.0,1.0,2,6,1,400000.0,1.0
1.0,3.0,7,1.0,4.0,2.0,0,260.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,2,5,1.0,3.0,1.0,0.0,3,6.0,1.0,2,4,1,400000.0,1.0
1.0,3.0,4,1.0,4.0,2.0,0,260.0,0,0.0,3,0,0.0,3.0,1.0,1.0,55000.0,0,5,1.0,3.0,1.0,0.0,3,6.0,1.0,2,1,1,400000.0,1.0
1.0,1.0,80,1.0,3.0,2.0,0,90.0,0,0.0,4,0,0.0,3.0,1.0,1.0,48200.0,2,1,4.0,0.0,0.0,2.0,1,6.0,1.0,1,19,1,75000.0,0.0
1.0,1.0,69,1.0,3.0,2.0,0,90.0,0,0.0,4,0,0.0,3.0,1.0,1.0,48200.0,2,1,4.0,0.0,0.0,2.0,1,6.0,1.0,1,17,2,75000.0,0.0
1.0,1.0,63,1.0,3.0,2.0,1,70.0,0,0.0,0,0,0.0,70.0,1.0,6.0,28000.0,2,3,5.0,0.0,0.0,0.0,3,6.0,1.0,1,19,2,90000.0,0.0
1.0,3.0,47,1.0,3.0,2.0,1,240.0,0,0.0,4,0,0.0,3.0,1.0,1.0,65000.0,2,1,2.0,0.0,0.0,0.0,1,6.0,1.0,1,20,2,113000.0,0.0
1.0,3.0,31,1.0,3.0,2.0,1,240.0,0,0.0,4,0,0.0,3.0,1.0,1.0,65000.0,2,1,2.0,0.0,0.0,0.0,1,6.0,1.0,1,20,1,113000.0,0.0
1.0,3.0,28,1.0,3.0,2.0,1,140.0,0,0.0,0,0,0.0,3.0,1.0,7.0,120000.0,2,3,3.0,0.0,0.0,0.0,1,6.0,1.0,1,20,2,325000.0,1.0
1.0,3.0,29,1.0,3.0,2.0,1,140.0,0,0.0,0,0,0.0,3.0,1.0,7.0,120000.0,2,5,3.0,0.0,0.0,0.0,1,6.0,1.0,1,18,1,325000.0,1.0
1.0,1.0,61,1.0,3.0,2.0,3,310.0,0,0.0,4,0,0.0,50.0,1.0,1.0,106000.0,2,1,5.0,0.0,0.0,0.0,1,8.0,1.0,1,21,1,90000.0,0.0
1.0,1.0,60,1.0,3.0,2.0,4,310.0,0,0.0,4,0,0.0,50.0,1.0,1.0,106000.0,2,1,5.0,0.0,0.0,0.0,1,8.0,1.0,1,21,2,90000.0,0.0
1.0,1.0,19,1.0,3.0,2.0,4,310.0,0,0.0,4,0,0.0,50.0,1.0,1.0,106000.0,2,5,5.0,0.0,0.0,0.0,1,8.0,1.0,2,19,2,90000.0,0.0
3.0,1.0,62,1.0,1.0,2.0,1,30.0,0,0.0,0,0,0.0,3.0,1.0,6.0,11300.0,2,3,5.0,0.0,0.0,0.0,1,3.0,1.0,1,16,2,12600.0,0.0
1.0,1.0,59,1.0,3.0,2.0,1,110.0,0,0.0,0,0,0.0,40.0,1.0,4.0,68500.0,2,2,6.0,0.0,0.0,0.0,1,5.0,1.0,1,19,1,80000.0,0.0
1.0,1.0,53,1.0,4.0,2.0,1,140.0,0,0.0,4,0,0.0,60.0,1.0,1.0,140200.0,2,1,6.0,0.0,0.0,0.0,1,8.0,1.0,1,20,1,135000.0,1.0
1.0,1.0,56,1.0,4.0,2.0,1,140.0,0,0.0,4,0,0.0,60.0,1.0,1.0,140200.0,2,1,6.0,0.0,0.0,0.0,1,8.0,1.0,2,21,2,135000.0,1.0
1.0,1.0,27,1.0,4.0,2.0,1,140.0,0,0.0,4,0,0.0,60.0,1.0,1.0,140200.0,2,5,6.0,0.0,0.0,0.0,1,8.0,1.0,1,16,2,135000.0,1.0
3.0,1.0,77,1.0,2.0,2.0,0,40.0,0,0.0,0,0,0.0,80.0,1.0,6.0,23400.0,2,2,5.0,0.0,0.0,1.0,1,4.0,1.0,1,18,2,45000.0,0.0
1.0,1.0,52,1.0,4.0,2.0,1,150.0,0,0.0,4,0,0.0,80.0,1.0,2.0,113000.0,2,2,6.0,0.0,0.0,0.0,1,9.0,1.0,1,21,1,250000.0,1.0
1.0,1.0,19,1.0,4.0,2.0,1,150.0,0,0.0,4,0,0.0,80.0,1.0,2.0,113000.0,2,5,6.0,0.0,0.0,0.0,1,9.0,1.0,2,16,1,250000.0,1.0
1.0,1.0,21,1.0,4.0,2.0,1,150.0,0,0.0,4,0,0.0,80.0,1.0,2.0,113000.0,2,5,6.0,0.0,0.0,0.0,1,9.0,1.0,2,16,1,250000.0,1.0
1.0,1.0,61,1.0,4.0,2.0,3,150.0,0,0.0,4,0,0.0,80.0,1.0,2.0,113000.0,2,3,6.0,0.0,0.0,0.0,1,9.0,1.0,1,21,2,250000.0,1.0
1.0,1.0,52,1.0,5.0,2.0,6,150.0,0,0.0,2,0,0.0,50.0,2.0,3.0,47500.0,2,4,5.0,1.0,1.0,1.0,1,7.0,1.0,1,18,2,115000.0,0.0
1.0,1.0,12,1.0,5.0,2.0,0,150.0,0,0.0,2,0,0.0,50.0,2.0,3.0,47500.0,2,5,5.0,1.0,1.0,1.0,1,7.0,1.0,2,9,2,115000.0,0.0
1.0,1.0,93,1.0,5.0,2.0,0,150.0,0,0.0,2,0,0.0,50.0,2.0,3.0,47500.0,1,2,5.0,1.0,1.0,1.0,1,7.0,1.0,1,16,2,115000.0,0.0
1.0,1.0,35,1.0,2.0,2.0,4,190.0,0,0.0,2,0,0.0,30.0,1.0,1.0,70000.0,2,1,4.0,1.0,1.0,0.0,3,5.0,1.0,1,22,2,57000.0,0.0
1.0,1.0,46,1.0,2.0,2.0,3,190.0,0,0.0,2,0,0.0,30.0,1.0,1.0,70000.0,2,1,4.0,1.0,1.0,0.0,3,5.0,1.0,1,19,1,57000.0,0.0
1.0,1.0,9,1.0,2.0,2.0,0,190.0,0,0.0,2,0,0.0,30.0,1.0,1.0,70000.0,2,5,4.0,1.0,1.0,0.0,3,5.0,1.0,2,6,2,57000.0,0.0
1.0,1.0,45,1.0,4.0,2.0,3,90.0,0,0.0,2,0,0.0,60.0,1.0,1.0,198580.0,2,1,4.0,3.0,1.0,0.0,1,8.0,1.0,1,21,1,200000.0,1.0
1.0,1.0,44,1.0,4.0,2.0,4,90.0,0,0.0,2,0,0.0,60.0,1.0,1.0,198580.0,2,1,4.0,3.0,1.0,0.0,1,8.0,1.0,1,24,2,200000.0,1.0
1.0,1.0,17,1.0,4.0,2.0,9,90.0,0,0.0,2,0,0.0,60.0,1.0,1.0,198580.0,2,5,4.0,3.0,1.0,0.0,1,8.0,1.0,2,13,1,200000.0,1.0
1.0,1.0,17,1.0,4.0,2.0,1,90.0,0,0.0,2,0,0.0,60.0,1.0,1.0,198580.0,2,5,4.0,3.0,1.0,0.0,1,8.0,1.0,1,13,1,200000.0,1.0
1.0,1.0,14,1.0,4.0,2.0,0,90.0,0,0.0,2,0,0.0,60.0,1.0,1.0,198580.0,2,5,4.0,3.0,1.0,0.0,1,8.0,1.0,2,11,2,200000.0,1.0
1.0,3.0,68,1.0,3.0,2.0,6,240.0,0,0.0,4,0,0.0,3.0,1.0,1.0,33100.0,2,1,3.0,0.0,0.0,2.0,1,5.0,1.0,1,19,1,450000.0,1.0
1.0,3.0,65,1.0,3.0,2.0,6,240.0,0,0.0,4,0,0.0,3.0,1.0,1.0,33100.0,2,1,3.0,0.0,0.0,2.0,1,5.0,1.0,1,19,2,450000.0,1.0
1.0,3.0,57,1.0,2.0,2.0,1,100.0,0,0.0,0,0,0.0,3.0,1.0,4.0,26200.0,2,3,6.0,0.0,0.0,0.0,1,4.0,1.0,1,16,1,50000.0,0.0
3.0,3.0,64,1.0,3.0,2.0,1,120.0,1,1.0,4,1,1.0,20.0,1.0,1.0,110000.0,2,1,6.0,0.0,0.0,0.0,1,8.0,1.0,1,13,1,475000.0,1.0
3.0,3.0,60,1.0,3.0,2.0,1,120.0,1,1.0,4,1,1.0,20.0,1.0,1.0,110000.0,2,1,6.0,0.0,0.0,0.0,1,8.0,1.0,1,16,2,475000.0,1.0
1.0,1.0,60,1.0,3.0,2.0,1,80.0,0,0.0,3,0,0.0,80.0,1.0,3.0,56400.0,2,2,6.0,3.0,1.0,0.0,1,7.0,1.0,1,16,2,190000.0,1.0
1.0,1.0,35,1.0,3.0,2.0,1,80.0,0,0.0,3,0,0.0,80.0,1.0,3.0,56400.0,2,3,6.0,3.0,1.0,0.0,1,7.0,1.0,2,19,2,190000.0,1.0
1.0,1.0,15,1.0,3.0,2.0,0,80.0,0,0.0,3,0,0.0,80.0,1.0,3.0,56400.0,2,5,6.0,3.0,1.0,0.0,1,7.0,1.0,2,12,1,190000.0,1.0
1.0,1.0,14,1.0,3.0,2.0,0,80.0,0,0.0,3,0,0.0,80.0,1.0,3.0,56400.0,2,5,6.0,3.0,1.0,0.0,1,7.0,1.0,2,11,1,190000.0,1.0
1.0,1.0,1,1.0,3.0,2.0,0,80.0,0,0.0,3,0,0.0,80.0,1.0,3.0,56400.0,0,5,6.0,3.0,1.0,0.0,1,7.0,1.0,0,0,2,190000.0,1.0
3.0,1.0,83,1.0,3.0,2.0,0,60.0,0,0.0,0,0,0.0,50.0,1.0,4.0,21300.0,2,2,7.0,0.0,0.0,1.0,1,8.0,1.0,1,20,1,100000.0,0.0
3.0,2.0,60,1.0,3.0,2.0,4,100.0,0,0.0,4,0,0.0,3.0,1.0,1.0,41000.0,2,1,6.0,0.0,0.0,0.0,3,5.0,1.0,1,16,1,40000.0,0.0
3.0,2.0,54,1.0,3.0,2.0,4,100.0,0,0.0,4,0,0.0,3.0,1.0,1.0,41000.0,2,1,6.0,0.0,0.0,0.0,3,5.0,1.0,1,20,2,40000.0,0.0
3.0,2.0,34,1.0,3.0,2.0,3,100.0,0,0.0,4,0,0.0,3.0,1.0,1.0,41000.0,2,5,6.0,0.0,0.0,0.0,3,5.0,1.0,1,16,1,40000.0,0.0
1.0,1.0,72,1.0,2.0,2.0,0,250.0,1,0.0,2,0,0.0,2.0,4.0,1.0,200340.0,1,1,5.0,2.0,1.0,2.0,3,4.0,1.0,1,17,1,210000.0,1.0
1.0,1.0,75,1.0,2.0,2.0,1,250.0,1,0.0,2,1,0.0,2.0,4.0,1.0,200340.0,1,1,5.0,2.0,1.0,2.0,6,4.0,1.0,1,17,2,210000.0,1.0
1.0,1.0,40,1.0,2.0,2.0,2,250.0,1,0.0,2,1,0.0,2.0,4.0,1.0,200340.0,2,5,5.0,2.0,1.0,2.0,3,4.0,1.0,2,19,2,210000.0,1.0
1.0,1.0,6,1.0,2.0,2.0,0,250.0,0,0.0,2,1,0.0,2.0,4.0,1.0,200340.0,2,5,5.0,2.0,1.0,2.0,3,4.0,1.0,3,3,2,210000.0,1.0
1.0,1.0,5,1.0,2.0,2.0,0,250.0,0,0.0,2,1,0.0,2.0,4.0,1.0,200340.0,2,5,5.0,2.0,1.0,2.0,3,4.0,1.0,2,2,2,210000.0,1.0
3.0,2.0,30,1.0,3.0,2.0,1,200.0,0,0.0,2,0,1.0,3.0,1.0,1.0,24000.0,2,1,4.0,2.0,1.0,0.0,9,5.0,1.0,1,16,1,170000.0,1.0
3.0,2.0,35,1.0,3.0,2.0,3,200.0,1,0.0,2,1,1.0,3.0,1.0,1.0,24000.0,2,1,4.0,2.0,1.0,0.0,9,5.0,1.0,1,19,2,170000.0,1.0
3.0,2.0,16,1.0,3.0,2.0,0,200.0,1,0.0,2,1,1.0,3.0,1.0,1.0,24000.0,2,5,4.0,2.0,1.0,0.0,9,5.0,1.0,3,14,1,170000.0,1.0
3.0,2.0,10,1.0,3.0,2.0,0,200.0,0,0.0,2,1,1.0,3.0,1.0,1.0,24000.0,2,5,4.0,2.0,1.0,0.0,9,5.0,1.0,2,6,1,170000.0,1.0
1.0,2.0,58,1.0,3.0,2.0,1,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,81000.0,2,1,6.0,2.0,1.0,0.0,1,5.0,1.0,1,18,2,150000.0,1.0
1.0,2.0,60,1.0,3.0,2.0,1,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,81000.0,2,1,6.0,2.0,1.0,0.0,1,5.0,1.0,1,16,1,150000.0,1.0
1.0,2.0,34,1.0,3.0,2.0,4,200.0,0,0.0,2,0,0.0,3.0,1.0,1.0,81000.0,2,3,6.0,2.0,1.0,0.0,1,5.0,1.0,1,19,2,150000.0,1.0
